pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,x1st_flr_sf,x2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,x3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
x0527158090,x080,rl,NA,10147,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,gilbert,norm,norm,one_fam,s_lvl,6,5,1994,1994,gable,comp_shg,hd_board,hd_board,brk_face,32,ta,ta,p_conc,gd,ta,no,lw_q,186,unf,0,206,392,gas_a,gd,y,s_brkr,924,770,0,1694,0,0,2,1,3,1,ta,7,typ,1,ta,built_in,1994,fin,2,398,ta,ta,y,256,64,0,0,0,0,none,mn_prv,none,0,3,2007,wd,normal,160000
x0527161090,x060,rl,NA,8637,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,6,5,1999,2000,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,alq,871,unf,0,52,923,gas_a,gd,y,s_brkr,947,767,0,1714,1,0,2,1,3,1,ta,7,typ,1,ta,attchd,2000,fin,2,451,ta,ta,y,256,48,0,0,0,0,none,none,none,0,4,2007,wd,abnorml,180000
x0527162080,x060,rl,63,7875,pave,none,reg,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,7,5,1996,1996,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,p_conc,gd,ta,no,rec,414,unf,0,277,691,gas_a,gd,y,s_brkr,691,862,0,1553,0,0,2,1,3,1,gd,6,typ,0,none,attchd,1996,fin,2,420,ta,ta,y,0,44,0,0,0,0,none,none,none,0,8,2007,wd,normal,178750
x0527162090,x020,rl,63,7875,pave,none,reg,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x1story,7,5,1995,1996,gable,comp_shg,hd_board,hd_board,brk_face,38,ta,ta,p_conc,gd,gd,no,unf,0,unf,0,1237,1237,gas_a,gd,y,s_brkr,1253,0,0,1253,0,0,2,0,3,1,ta,6,typ,1,ta,attchd,1995,fin,2,402,ta,ta,y,220,21,0,0,0,0,none,none,none,0,6,2007,wd,normal,176000
x0527162140,x060,rl,60,7500,pave,none,reg,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,6,5,1999,2003,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,938,938,gas_a,ex,y,s_brkr,957,1342,0,2299,0,0,3,1,5,1,ta,7,typ,1,ta,attchd,1999,fin,2,482,ta,ta,y,188,30,0,0,0,0,none,none,none,0,8,2007,wd,normal,204000
x0527163080,x020,rl,NA,9556,pave,none,ir1,lvl,all_pub,corner,gtl,gilbert,norm,norm,one_fam,x1story,7,5,1992,1993,gable,comp_shg,hd_board,hd_board,brk_face,52,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,1168,1168,gas_a,gd,y,s_brkr,1187,0,0,1187,0,0,2,0,3,1,gd,6,typ,0,none,attchd,1992,r_fn,2,420,ta,ta,y,0,21,0,0,0,0,none,none,none,0,8,2007,wd,normal,160000
x0527165100,x080,rl,NA,9125,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,s_lvl,7,5,1992,1992,gable,comp_shg,hd_board,hd_board,brk_face,170,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,384,384,gas_a,gd,y,s_brkr,812,670,0,1482,0,0,2,1,3,1,gd,7,typ,1,ta,attchd,1992,fin,2,392,ta,ta,y,100,25,0,0,0,0,none,none,none,0,7,2007,wd,normal,163900
x0527182040,x120,rl,NA,3696,pave,none,reg,lvl,all_pub,inside,gtl,stone_br,norm,norm,twhs_ext,x1story,8,5,1986,1986,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,c_block,gd,ta,no,unf,0,unf,0,1074,1074,gas_a,ex,y,s_brkr,1088,0,0,1088,0,0,1,1,2,1,gd,5,typ,0,none,attchd,1987,r_fn,2,461,ta,ta,y,0,74,137,0,0,0,none,none,none,0,10,2007,wd,normal,170000
x0527182170,x160,rl,NA,5062,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,stone_br,norm,norm,twhs_ext,x2story,7,5,1984,1984,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,c_block,gd,ta,mn,glq,828,lw_q,182,180,1190,gas_a,gd,y,s_brkr,1190,900,0,2090,1,0,2,0,3,1,gd,6,min1,1,ta,attchd,1984,fin,2,577,ta,ta,y,219,0,0,0,0,0,none,none,none,0,9,2007,wd,normal,207500
x0527184020,x120,rl,38,4740,pave,none,ir1,lvl,all_pub,inside,gtl,stone_br,norm,norm,twhs_ext,x1story,8,5,1988,1988,gable,comp_shg,cemnt_bd,cment_bd,none,0,gd,ta,c_block,gd,ta,gd,glq,248,unf,0,918,1166,gas_a,gd,y,s_brkr,1179,0,0,1179,1,0,2,0,2,1,ta,5,typ,0,none,attchd,1988,r_fn,2,480,ta,ta,y,0,108,0,0,135,0,none,none,none,0,10,2007,wd,normal,182000
x0527210060,x020,rl,86,14157,pave,none,ir1,hls,all_pub,corner,gtl,stone_br,norm,norm,one_fam,x1story,9,5,2005,2006,hip,comp_shg,vinyl_sd,vinyl_sd,stone,200,gd,ta,p_conc,ex,ta,gd,glq,1249,unf,0,673,1922,gas_a,ex,y,s_brkr,1922,0,0,1922,1,0,2,0,3,1,gd,8,typ,1,gd,attchd,2005,fin,3,676,ta,ta,y,178,51,0,0,0,0,none,none,none,0,7,2007,wd,normal,377426
x0527212060,x060,rl,98,12328,pave,none,ir1,lvl,all_pub,inside,gtl,stone_br,norm,norm,one_fam,x2story,8,5,2005,2005,hip,comp_shg,vinyl_sd,vinyl_sd,stone,146,gd,ta,p_conc,ex,ta,mn,glq,986,unf,0,163,1149,gas_a,ex,y,s_brkr,1164,1377,0,2541,1,0,3,1,4,1,ex,10,typ,1,gd,built_in,2005,fin,3,729,ta,ta,y,120,32,0,0,0,0,none,none,none,0,7,2007,wd,normal,349265
x0527226040,x190,rl,195,41600,pave,none,ir1,lvl,all_pub,fr2,gtl,gilbert,norm,norm,two_fam,x1story,5,5,1969,1990,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,gd,ta,gd,alq,1047,unf,0,53,1100,gas_w,ta,y,s_brkr,1424,0,0,1424,1,0,1,1,3,1,ta,7,mod,0,none,x2types,1969,unf,3,828,ta,ta,n,144,0,0,0,0,0,none,none,none,0,11,2007,wd,normal,155000
x0527252050,x120,rl,61,8035,pave,none,ir1,hls,all_pub,inside,gtl,stone_br,norm,norm,twhs_ext,x1story,9,5,2006,2006,gable,comp_shg,metal_sd,metal_sd,brk_face,165,gd,ta,p_conc,ex,ta,gd,glq,797,unf,0,815,1612,gas_a,ex,y,s_brkr,1612,0,0,1612,1,0,2,0,2,1,ex,6,typ,1,gd,attchd,2006,fin,2,556,ta,ta,y,0,164,0,0,0,0,none,none,none,0,3,2007,wd,normal,319900
x0527252070,x020,rl,60,8089,pave,none,reg,hls,all_pub,inside,gtl,stone_br,norm,norm,one_fam,x1story,8,6,2007,2007,gable,comp_shg,metal_sd,metal_sd,brk_face,0,gd,ta,p_conc,gd,ta,av,glq,945,unf,0,474,1419,gas_a,ex,y,s_brkr,1419,0,0,1419,1,0,2,0,2,1,gd,7,typ,1,gd,attchd,2007,r_fn,2,567,ta,ta,y,140,0,0,0,0,0,none,none,none,0,10,2007,new,partial,392000
x0527256030,x020,rl,85,14082,pave,none,ir1,hls,all_pub,inside,gtl,stone_br,norm,norm,one_fam,x1story,8,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,945,gd,ta,p_conc,ex,gd,gd,glq,1558,unf,0,662,2220,gas_a,ex,y,s_brkr,2234,0,0,2234,1,0,1,1,1,1,gd,7,typ,1,gd,attchd,2006,r_fn,2,724,ta,ta,y,390,80,0,0,0,0,none,none,none,0,1,2007,wd,normal,441929
x0527256040,x020,rl,81,13870,pave,none,ir1,hls,all_pub,inside,gtl,stone_br,pos_a,pos_a,one_fam,x1story,10,5,2006,2007,hip,comp_shg,cemnt_bd,cment_bd,brk_face,250,ex,ta,p_conc,ex,ta,gd,glq,1152,unf,0,590,1742,gas_a,ex,y,s_brkr,2042,0,0,2042,1,0,2,0,3,1,ex,8,typ,1,gd,attchd,2007,fin,3,724,ta,ta,y,240,52,0,0,174,0,none,none,none,0,10,2007,new,partial,455000
x0527301280,x020,rl,NA,10960,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,5,1984,1984,hip,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,gd,ta,no,glq,256,unf,0,1028,1284,gas_a,ta,y,s_brkr,1284,0,0,1284,1,0,2,0,3,1,ta,5,typ,0,none,attchd,1984,unf,2,480,ta,ta,y,0,0,192,0,0,0,none,none,none,0,4,2007,cod,abnorml,174000
x0527302020,x080,rl,78,12090,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,s_lvl,6,7,1984,2003,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,74,ta,ta,c_block,gd,ta,no,unf,0,unf,0,585,585,gas_a,ex,y,s_brkr,1140,728,0,1868,0,0,3,1,3,1,ta,7,typ,1,ta,built_in,1984,fin,2,477,ta,ta,y,268,112,0,0,147,0,none,none,none,0,1,2007,wd,abnorml,178000
x0527325090,x060,rl,61,11339,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,pos_a,norm,one_fam,x2story,7,5,1979,1979,hip,wd_shake,hd_board,plywood,brk_face,549,ta,ta,c_block,gd,ta,no,alq,758,unf,0,22,780,gas_a,ta,y,s_brkr,1085,845,0,1930,1,0,2,1,4,1,gd,9,typ,1,ta,attchd,1979,fin,2,481,ta,ta,y,192,72,0,0,0,0,none,none,none,0,3,2007,wd,normal,192000
x0527325110,x060,rl,92,11952,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,pos_a,norm,one_fam,x2story,7,6,1977,1977,mansard,wd_shake,wd_shing,plywood,none,0,ta,ta,c_block,gd,ta,no,unf,0,unf,0,808,808,gas_a,ta,y,s_brkr,1161,808,0,1969,0,0,2,1,3,1,ta,8,typ,1,gd,attchd,1977,r_fn,2,534,ta,ta,y,0,0,0,0,276,0,none,none,none,0,11,2007,wd,normal,190000
x0527327050,x060,rl,NA,12046,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,6,6,1976,1976,gable,comp_shg,plywood,plywood,brk_face,298,ta,ta,c_block,ta,ta,no,lw_q,156,unf,0,692,848,gas_a,ta,y,s_brkr,1118,912,0,2030,0,0,2,1,4,1,gd,8,typ,1,ta,attchd,1976,fin,2,551,ta,ta,y,0,224,0,0,0,0,none,none,none,0,6,2007,wd,normal,195000
x0527328020,x080,rl,NA,10395,pave,none,ir1,lvl,all_pub,fr2,gtl,nw_ames,norm,norm,one_fam,s_lvl,6,6,1978,1978,gable,comp_shg,hd_board,hd_board,brk_face,233,ta,ta,c_block,gd,ta,av,alq,605,unf,0,427,1032,gas_a,ta,y,s_brkr,1032,0,0,1032,0,1,2,0,3,1,ta,6,typ,1,ta,attchd,1978,unf,2,564,ta,ta,y,0,0,0,0,0,0,none,mn_prv,shed,500,7,2007,wd,normal,148000
x0527328050,x020,rl,79,11850,pave,none,reg,lvl,all_pub,fr2,gtl,nw_ames,norm,norm,one_fam,x1story,6,6,1984,1984,gable,comp_shg,plywood,plywood,brk_face,98,ta,ta,c_block,gd,ta,no,alq,781,unf,0,372,1153,gas_a,ta,y,s_brkr,1177,0,0,1177,0,0,2,0,3,1,gd,6,typ,0,none,attchd,1984,fin,2,495,ta,ta,y,204,103,0,0,0,0,none,mn_prv,none,0,8,2007,wd,normal,151500
x0527353080,x060,rl,80,11584,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,s_lvl,7,6,1979,1979,hip,comp_shg,hd_board,hd_board,brk_face,96,ta,ta,c_block,ta,ta,no,glq,315,rec,110,114,539,gas_a,ta,y,s_brkr,1040,685,0,1725,0,0,2,1,3,1,ta,6,typ,1,ta,attchd,1979,r_fn,2,550,ta,ta,y,0,88,216,0,0,0,none,none,none,0,11,2007,wd,normal,197000
x0527354050,x020,rl,80,10400,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,5,1979,1999,gable,comp_shg,metal_sd,metal_sd,brk_face,253,ta,ta,c_block,gd,ta,no,glq,903,unf,0,356,1259,gas_a,ex,y,s_brkr,1353,0,0,1353,1,0,2,0,2,1,ta,5,typ,1,ta,attchd,1979,r_fn,2,478,ta,ta,y,240,141,0,0,0,0,none,none,none,0,8,2007,wd,normal,192350
x0527356050,x060,rl,80,10793,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,rr_an,norm,one_fam,x2story,5,5,1969,1969,mansard,comp_shg,wd_shing,hd_board,brk_face,263,ta,ta,c_block,ta,ta,no,rec,493,blq,287,0,780,gas_a,ex,y,s_brkr,780,840,0,1620,0,0,2,1,4,1,ta,7,min1,0,none,attchd,1969,fin,2,462,ta,ta,y,208,0,0,0,0,0,none,gd_wo,none,0,4,2007,wd,normal,152000
x0527357020,x020,rl,128,13001,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,pos_n,norm,one_fam,x1story,6,5,1971,1971,hip,comp_shg,hd_board,hd_board,brk_face,176,ta,ta,c_block,ta,ta,mn,alq,492,blq,121,1012,1625,gas_a,ta,y,s_brkr,1220,0,0,1220,0,1,2,0,2,1,ta,6,typ,1,ta,attchd,1971,unf,2,944,ta,ta,y,0,0,249,0,0,0,none,none,none,0,9,2007,wd,normal,170000
x0527358060,x020,rl,70,12243,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,5,6,1971,1971,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,gd,ta,av,alq,998,unf,0,486,1484,gas_a,gd,y,s_brkr,1484,0,0,1484,0,0,2,0,3,1,ta,7,typ,1,ta,attchd,1971,unf,2,487,ta,ta,y,224,0,0,0,180,0,none,none,none,0,2,2007,wd,normal,175000
x0527359010,x060,rl,90,11700,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,6,6,1968,1968,mansard,comp_shg,hd_board,asph_shn,brk_face,365,gd,ta,c_block,ta,ta,no,alq,384,rec,175,143,702,gas_a,gd,y,s_brkr,1041,702,0,1743,0,1,1,2,3,1,ta,7,typ,1,gd,attchd,1968,unf,2,539,ta,ta,y,224,0,0,0,0,0,none,none,none,0,6,2007,wd,normal,175000
x0527359160,x080,rl,64,8991,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,nw_ames,pos_n,norm,one_fam,s_lvl,7,6,1976,1976,gable,comp_shg,plywood,plywood,stone,130,ta,ta,c_block,gd,ta,gd,glq,624,rec,604,0,1228,gas_a,ta,y,s_brkr,1324,0,0,1324,0,1,2,0,3,1,gd,5,typ,1,fa,attchd,1976,fin,2,585,ta,ta,y,407,36,0,0,0,0,none,none,none,0,2,2007,wd,normal,174000
x0527402090,x080,rl,70,10500,pave,none,reg,lvl,all_pub,fr2,gtl,n_ames,norm,norm,one_fam,s_lvl,5,7,1971,2005,gambrel,comp_shg,metal_sd,asph_shn,brk_face,82,ta,ta,c_block,ta,ta,av,alq,349,unf,0,23,372,gas_a,ta,y,s_brkr,576,533,0,1109,0,1,1,0,3,1,ta,5,typ,0,none,built_in,1971,unf,1,288,ta,ta,y,35,0,0,0,0,0,none,gd_wo,none,0,12,2007,wd,normal,139000
x0527402240,x060,rl,NA,7472,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,n_ames,norm,norm,one_fam,x2story,7,9,1972,2004,gable,comp_shg,hd_board,hd_board,brk_face,138,ta,ta,c_block,ta,ta,no,alq,626,unf,0,99,725,gas_a,gd,y,s_brkr,725,754,0,1479,1,0,1,1,4,1,gd,7,typ,0,none,attchd,1972,fin,2,484,ta,ta,y,0,32,0,0,0,0,none,none,none,0,6,2007,wd,normal,184000
x0527403310,x020,rl,63,9457,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1970,1990,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,alq,566,unf,0,359,925,gas_a,ta,y,s_brkr,1422,0,0,1422,1,0,1,0,3,1,ta,7,min2,0,none,detchd,1988,unf,2,576,ta,ta,y,252,0,0,0,0,0,none,gd_wo,none,0,9,2007,wd,normal,155000
x0527404100,x020,rl,61,9758,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1971,1971,gable,comp_shg,hd_board,metal_sd,none,0,ta,ta,c_block,ta,ta,no,blq,412,lw_q,287,251,950,gas_a,ta,y,s_brkr,950,0,0,950,0,0,1,0,3,1,ta,5,typ,0,none,detchd,1981,unf,1,280,ta,ta,y,0,0,0,0,0,0,none,none,none,0,7,2007,wd,normal,119500
x0527404150,x020,rl,NA,7340,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,4,6,1971,1971,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,alq,322,unf,0,536,858,gas_a,ta,y,s_brkr,858,0,0,858,0,0,1,0,2,1,ta,4,typ,0,none,detchd,1979,unf,1,684,ta,ta,y,0,0,0,0,0,0,none,none,none,0,6,2007,wd,normal,110000
x0527425025,x020,rl,NA,17199,pave,none,reg,lvl,all_pub,fr2,gtl,n_ames,norm,norm,one_fam,x1story,4,7,1961,1961,gable,comp_shg,metal_sd,metal_sd,none,0,ta,gd,brk_til,ta,ta,no,alq,314,unf,0,600,914,gas_a,ex,y,s_brkr,914,0,0,914,0,0,1,0,2,1,ta,4,typ,0,none,basment,1961,unf,1,270,fa,ta,y,140,0,0,0,0,0,none,gd_wo,none,0,7,2007,wd,normal,128000
x0527427090,x120,rh,34,4058,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,twhs_ext,s_foyer,7,5,1998,1998,gable,comp_shg,metal_sd,metal_sd,brk_face,182,ta,ta,p_conc,gd,ta,av,glq,584,lw_q,139,0,723,gas_a,ex,y,s_brkr,767,0,0,767,1,0,1,0,1,1,ta,4,typ,0,none,attchd,1998,fin,1,367,ta,ta,y,120,40,0,0,0,0,none,none,none,0,6,2007,wd,normal,133000
x0527427160,x120,rh,33,4113,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,twhs_ext,x1story,6,5,2001,2001,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,mn,unf,0,unf,0,1337,1337,gas_a,ex,y,s_brkr,1337,0,0,1337,0,0,2,0,2,1,gd,5,typ,1,ta,attchd,2001,fin,2,511,ta,ta,y,136,68,0,0,0,0,none,none,none,0,7,2007,wd,normal,155000
x0527450030,x160,rm,21,2205,pave,none,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twhs_int,x2story,6,6,1973,1973,gable,comp_shg,hd_board,hd_board,brk_face,567,ta,ta,c_block,ta,ta,no,alq,312,unf,0,213,525,gas_a,ta,y,s_brkr,525,567,0,1092,0,0,1,1,3,1,ta,6,typ,0,none,detchd,1973,unf,1,264,ta,ta,y,144,0,0,0,0,0,none,none,none,0,2,2007,wd,normal,113500
x0527450150,x160,rm,21,1890,pave,none,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twhs_int,x2story,6,5,1973,1973,gable,comp_shg,hd_board,hd_board,brk_face,285,ta,ta,c_block,ta,ta,no,blq,356,unf,0,316,672,gas_a,ta,y,s_brkr,672,546,0,1218,0,0,1,1,3,1,ta,7,typ,0,none,detchd,1973,unf,1,264,ta,ta,y,144,28,0,0,0,0,none,none,none,0,5,2007,wd,normal,113000
x0527451170,x160,rm,24,1920,pave,none,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twhs_ext,x2story,5,5,1971,1971,gable,comp_shg,hd_board,hd_board,brk_face,376,ta,ta,c_block,ta,ta,no,alq,471,unf,0,294,765,gas_a,ex,y,s_brkr,765,600,0,1365,1,0,1,1,2,1,ta,6,min1,0,none,detchd,1971,unf,2,440,ta,ta,y,240,36,0,0,0,0,none,none,none,0,8,2007,wd,normal,122500
x0527453010,x160,rl,24,2308,pave,none,reg,lvl,all_pub,corner,gtl,n_pk_vill,norm,norm,twhs_ext,x2story,6,6,1976,1976,gable,comp_shg,plywood,brk_cmn,none,0,ta,ta,c_block,gd,ta,no,alq,556,unf,0,248,804,gas_a,ta,y,s_brkr,804,744,0,1548,1,0,2,1,3,1,gd,7,typ,1,ta,detchd,1976,unf,2,440,ta,ta,y,48,0,0,0,0,0,none,none,none,0,7,2007,wd,normal,155000
x0527455030,x120,rl,24,2304,pave,none,reg,lvl,all_pub,inside,gtl,n_pk_vill,norm,norm,twhs_int,x1story,7,7,1978,1978,gable,comp_shg,plywood,brk_cmn,none,0,ta,ta,c_block,gd,ta,no,glq,632,unf,6,423,1061,gas_a,ta,y,s_brkr,1055,0,0,1055,0,0,2,0,2,1,ta,4,typ,0,none,attchd,1978,unf,1,319,ta,ta,y,108,32,0,0,0,0,none,none,none,0,4,2007,wd,normal,142500
x0527455250,x020,rl,65,7150,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1966,1966,hip,comp_shg,hd_board,hd_board,brk_face,52,ta,ta,c_block,ta,ta,no,blq,725,unf,0,263,988,gas_a,ta,y,s_brkr,988,0,0,988,1,0,1,0,3,1,ta,5,typ,0,none,detchd,1974,unf,1,360,ta,ta,y,0,0,0,0,0,0,none,none,none,0,11,2007,wd,normal,129250
x0528102050,x020,rl,96,12469,pave,none,reg,lvl,all_pub,fr2,gtl,nridg_ht,norm,norm,one_fam,x1story,9,5,2006,2007,hip,comp_shg,vinyl_sd,vinyl_sd,stone,378,ex,ta,p_conc,ex,ta,gd,glq,1151,unf,0,639,1790,gas_a,ex,y,s_brkr,1816,0,0,1816,1,0,2,0,3,1,ex,7,typ,1,gd,attchd,2007,fin,3,730,ta,ta,y,186,36,0,0,0,0,none,none,none,0,8,2007,new,partial,356000
x0528102090,x020,rl,90,11694,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x1story,9,5,2007,2007,hip,comp_shg,cemnt_bd,cment_bd,brk_face,452,ex,ta,p_conc,ex,ta,av,glq,48,unf,0,1774,1822,gas_a,ex,y,s_brkr,1828,0,0,1828,0,0,2,0,3,1,gd,9,typ,1,gd,attchd,2007,unf,3,774,ta,ta,y,0,108,0,0,260,0,none,none,none,0,7,2007,new,partial,314813
x0528102120,x020,rl,91,11825,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x1story,8,5,2006,2007,gable,comp_shg,cemnt_bd,cment_bd,stone,302,gd,ta,p_conc,ex,ta,mn,unf,0,unf,0,1694,1694,gas_a,ex,y,s_brkr,1694,0,0,1694,0,0,2,0,3,1,gd,7,typ,1,gd,attchd,2006,r_fn,3,856,ta,ta,y,0,112,0,0,0,0,none,none,none,0,6,2007,new,partial,322400
x0528104010,x020,rl,110,14333,pave,none,reg,lvl,all_pub,corner,gtl,nridg_ht,norm,norm,one_fam,x1story,8,5,2007,2007,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,gd,glq,1518,unf,0,590,2108,gas_a,ex,y,s_brkr,2122,0,0,2122,1,0,2,1,2,1,gd,7,typ,1,ex,attchd,2007,fin,3,938,ta,ta,y,130,142,0,0,0,0,none,none,none,0,11,2007,new,partial,345474
x0528106040,x020,rl,107,14450,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x1story,9,5,2006,2007,gable,comp_shg,cemnt_bd,cment_bd,brk_face,315,ex,ta,p_conc,ex,ta,gd,unf,0,unf,0,2121,2121,gas_a,ex,y,s_brkr,2121,0,0,2121,0,0,2,1,3,1,ex,8,typ,1,ex,attchd,2007,fin,3,732,ta,ta,y,124,98,0,0,142,0,none,none,none,0,5,2007,new,partial,415298
x0528106050,x060,rl,107,13641,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x2story,9,5,2007,2007,hip,comp_shg,cemnt_bd,cment_bd,brk_face,456,ex,ta,p_conc,ex,ta,gd,glq,1304,unf,0,630,1934,gas_a,ex,y,s_brkr,1943,713,0,2656,1,0,2,1,3,1,ex,8,typ,1,gd,attchd,2007,r_fn,3,1040,ta,ta,y,268,58,0,0,0,0,none,none,none,0,12,2007,new,partial,492000
x0528106060,x060,rl,110,13440,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x2story,8,5,2006,2007,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,190,gd,ta,p_conc,ex,ta,no,unf,0,unf,0,1108,1108,gas_a,ex,y,s_brkr,1148,1402,0,2550,0,0,2,1,4,1,ex,11,typ,1,gd,built_in,2006,fin,3,670,ta,ta,y,120,39,0,0,0,0,none,none,none,0,3,2007,new,partial,338931
x0528108160,x060,rl,109,14154,pave,none,reg,lvl,all_pub,corner,gtl,nridg_ht,norm,norm,one_fam,x2story,7,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,350,gd,ta,p_conc,ex,gd,no,unf,0,unf,0,1063,1063,gas_a,ex,y,s_brkr,1071,1101,0,2172,0,0,2,1,3,1,gd,9,typ,1,gd,attchd,2006,r_fn,3,947,ta,ta,y,192,62,0,0,0,0,none,none,none,0,8,2007,new,partial,280000
x0528110040,x020,rl,107,13891,pave,none,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,one_fam,x1story,9,5,2007,2007,hip,comp_shg,vinyl_sd,vinyl_sd,stone,456,ex,ta,p_conc,ex,ta,gd,glq,1812,unf,0,740,2552,gas_a,ex,y,s_brkr,2552,0,0,2552,1,0,2,0,3,1,ex,8,typ,2,ex,attchd,2007,fin,3,932,ta,ta,y,130,28,0,0,0,0,none,none,none,0,10,2007,new,partial,479069
x0528110070,x020,rl,110,14226,pave,none,reg,lvl,all_pub,corner,gtl,nridg_ht,norm,norm,one_fam,x1story,8,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,375,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,1935,1935,gas_a,gd,y,s_brkr,1973,0,0,1973,0,0,2,0,3,1,gd,9,typ,1,gd,attchd,2006,fin,3,895,ta,ta,y,315,45,0,0,0,0,none,none,none,0,7,2007,new,partial,395000
