name,nationality,age,weight,dribbling,interceptions,heading_accuracy,reactions,balance,jumping,stamina,strength,composure,preferred_foot,international_reputation,work_rate,position,overall
c_martin,united_states,23,150,56,57,54,58,69,48,67,59,59,right,1,high_high,dm,61
diga,portugal,20,152,58,66,42,67,79,73,54,51,54,right,1,medium_medium,df,63
b_bye,norway,28,183,63,17,62,65,52,65,69,76,62,right,1,medium_medium,mf,63
c_woodman,england,35,150,61,61,56,63,70,76,73,66,66,left,1,medium_medium,df,62
yang_xiaotian,china_pr,28,159,64,61,65,59,60,72,72,69,50,left,1,high_medium,df,63
b_reid,england,25,150,74,56,63,75,86,72,83,60,65,right,1,high_high,st,73
k_ogi,japan,35,168,13,10,13,52,48,60,20,42,39,right,1,medium_medium,gk,56
a_koita,belgium,19,161,73,23,32,58,83,78,54,50,54,right,1,medium_low,am,65
d_camacho,colombia,21,157,63,32,40,60,67,55,69,60,56,right,1,medium_medium,mf,60
wellington,brazil,30,196,59,24,72,66,34,59,56,90,70,right,1,high_medium,st,67
m_marcjanik,poland,23,183,52,64,61,49,51,76,69,75,54,right,1,medium_medium,df,64
a_halilovi_a_a,croatia,22,152,79,54,24,74,88,54,68,32,72,left,1,high_low,mf,76
t_kaminski,belgium,25,176,11,17,10,69,42,65,31,62,47,right,1,medium_medium,gk,72
j_arango,colombia,27,181,74,33,41,59,67,53,63,71,69,right,1,high_medium,st,72
m_antonucci,italy,19,154,67,23,41,57,71,45,66,38,59,right,1,medium_medium,am,65
e_kwateng,france,21,165,68,73,66,61,63,60,53,58,61,right,1,medium_medium,df,68
manu_garc_af_a_a,spain,27,194,11,10,13,65,27,55,27,75,58,right,1,medium_medium,gk,66
afonso_figueiredo,portugal,25,141,69,72,65,71,87,70,75,56,68,left,1,medium_medium,df,71
euller,brazil,23,161,72,58,51,59,82,76,76,68,53,left,1,high_medium,df,66
f_monteseir_af_a_n,argentina,23,181,60,70,71,59,55,77,63,80,52,right,1,low_medium,df,71
a_andersson,sweden,27,181,13,21,16,55,32,55,32,66,43,right,1,medium_medium,gk,63
e_gonz_af_a_lez,colombia,36,152,61,62,57,59,77,71,55,64,62,left,1,medium_medium,df,63
g_tzavellas,greece,30,190,57,70,62,67,71,76,70,78,66,left,2,medium_medium,df,71
david_sim_af_a_o,portugal,28,163,72,50,60,77,62,69,75,70,69,left,1,high_medium,mf,74
b_johnsen,norway,26,179,69,21,78,65,58,77,78,78,68,right,1,medium_medium,st,73
t_mc_namara,united_states,27,170,68,40,42,66,67,45,55,70,68,right,1,high_medium,mf,66
l_thomas,england,19,146,68,32,45,60,78,69,62,49,52,right,1,medium_low,mf,62
t_geyer,germany,27,157,33,66,65,61,68,90,73,68,59,right,1,medium_high,df,67
a_mart_af_a_n_arias,argentina,25,174,18,27,14,71,57,66,35,65,35,right,1,medium_medium,gk,75
c_solly,england,27,157,64,66,60,61,82,90,73,72,62,right,1,medium_medium,df,68
k_m_af_a1_4ller,germany,27,198,20,16,18,61,56,41,41,63,25,right,1,medium_medium,gk,64
l_grabban,england,30,172,67,22,72,69,64,46,70,72,64,right,1,medium_low,st,74
b_gladwin,england,26,190,66,53,55,56,67,68,70,78,62,right,1,medium_low,mf,62
n_reniero,argentina,23,174,70,23,69,64,65,70,68,76,62,right,1,high_high,st,69
n_ak_af_a_c,netherlands,23,165,67,78,74,79,69,86,73,75,72,left,1,medium_high,df,79
park_jin_po,korea_republic,30,159,60,67,62,70,80,74,75,72,65,left,1,high_high,df,66
i_nedelcearu,romania,22,174,53,66,68,67,55,73,67,77,61,right,1,medium_high,df,70
j_smith,england,20,141,61,17,42,42,77,50,55,52,42,left,1,high_medium,mf,60
j_david,canada,18,170,66,17,62,60,68,78,49,68,63,right,1,medium_medium,st,68
g_hern_af_a_ndez,mexico,25,161,73,54,61,65,69,68,68,61,70,left,1,high_medium,mf,67
k_kanga,gabon,27,148,75,48,47,73,91,54,85,57,82,right,1,medium_low,mf,75
j_demetriou,cyprus,30,150,62,63,58,66,67,74,84,68,60,right,1,high_medium,df,67
j_hooper,england,24,183,53,24,60,45,65,72,68,76,49,right,1,high_medium,st,59
d_bain,france,24,163,25,65,70,55,61,91,82,72,60,right,1,low_high,df,68
m_h_af_a_ibr_af_a_ten,norway,23,170,47,64,59,65,69,73,70,76,59,left,1,low_medium,df,66
borja_llarena,spain,19,141,58,26,62,61,85,74,60,44,56,right,1,medium_medium,st,64
lee_chan_dong,korea_republic,25,183,59,69,65,64,64,32,77,80,55,right,1,medium_high,mf,66
c_mac_pherson,scotland,19,157,56,50,48,55,74,62,65,61,52,right,1,medium_medium,mf,56
o_storflor,norway,38,165,61,28,58,64,70,60,49,63,66,right,1,medium_medium,am,63
j_smylie,australia,18,168,42,18,54,48,57,58,59,57,46,right,1,medium_medium,st,53
e_restrepo,colombia,21,154,45,65,62,56,73,63,70,62,56,right,1,medium_medium,df,63
l_zelaray_af_a_n,argentina,26,161,79,44,50,69,76,81,72,59,61,right,1,high_low,am,75
r_klavan,estonia,32,187,56,77,78,75,54,74,55,74,70,left,2,medium_medium,df,77
s_mc_conville,england,29,163,64,42,32,61,68,59,70,57,63,right,1,high_medium,mf,66
h_su_af_a_rez,colombia,24,146,48,64,41,65,82,62,76,42,53,right,1,medium_medium,dm,62
a_perea,colombia,17,161,44,44,42,50,63,56,69,59,42,right,1,low_low,mf,50
d_connolly,republic_of_ireland,23,152,64,31,49,53,78,35,56,62,54,right,1,high_medium,mf,63
c_rubio_sivodedov,sweden,20,159,62,52,48,51,78,54,60,56,53,right,1,medium_medium,mf,60
r_hirakawa,japan,18,159,58,36,45,56,67,55,48,57,61,right,1,medium_medium,mf,58
a_m_af_a1_4hling,germany,25,185,69,58,46,70,63,71,84,72,63,right,1,high_medium,mf,69
h_white,england,23,150,61,56,58,51,61,70,73,67,50,right,1,high_medium,df,62
charles,brazil,34,165,79,18,79,80,69,93,63,71,78,right,1,high_high,st,79
j_andersen,denmark,25,165,67,64,54,64,67,69,86,77,66,right,1,medium_medium,mf,68
y_boli,ivory_coast,24,172,72,39,70,64,63,80,61,71,64,right,1,high_medium,st,70
gorosabel,spain,21,161,53,71,62,72,71,58,64,56,54,right,1,medium_medium,df,68
h_storb_af_a_k,norway,32,152,59,56,58,63,73,75,70,64,62,right,1,medium_medium,mf,63
m_lais,germany,27,152,65,65,54,69,74,79,80,57,63,right,1,high_medium,dm,68
l_james,wales,30,163,62,57,50,63,74,68,75,67,60,right,1,medium_medium,dm,65
s_tetteh,ghana,21,163,67,15,58,50,70,62,63,56,48,right,1,medium_medium,st,65
m_o_hara,scotland,22,159,64,54,63,62,67,64,78,75,68,right,1,high_medium,mf,64
o_buur_rasmussen,denmark,20,154,61,54,33,55,75,64,59,42,48,right,1,high_medium,df,57
c_gamboa,costa_rica,28,165,69,62,52,68,87,88,77,68,64,right,1,high_medium,df,69
t_ambrose,france,21,168,67,19,69,59,72,85,75,76,60,right,1,high_medium,mf,69
li_siqi,china_pr,20,170,56,44,43,63,59,61,72,75,62,right,1,medium_medium,mf,56
felipe,brazil,33,165,44,81,74,72,63,69,48,67,68,left,2,low_medium,df,75
m_rojo,argentina,28,176,64,77,79,74,63,82,68,77,73,left,3,medium_high,df,79
c_higuera,mexico,17,170,14,10,14,58,47,67,21,54,38,right,1,medium_medium,gk,58
d_dervite,france,29,187,34,66,64,55,40,54,65,82,55,right,1,medium_medium,df,67
r_miller,panama,26,185,40,66,66,57,40,36,66,85,62,left,1,low_high,df,64
l_coulibaly,mali,22,148,72,72,66,69,77,65,80,73,64,right,1,high_high,mf,69
s_callegari,argentina,21,183,34,63,60,57,51,69,59,70,47,right,1,medium_medium,df,64
e_domaschke,germany,32,190,19,13,13,63,53,62,24,69,38,right,1,medium_medium,gk,66
pedro_trigueira,portugal,30,172,22,18,17,63,51,67,36,67,37,right,1,medium_medium,gk,67
a_pomini,italy,37,176,12,19,13,66,33,60,28,69,55,right,1,medium_medium,gk,68
piqu_af_a_c,spain,31,187,59,88,83,84,36,74,65,83,86,right,4,high_medium,df,87
s_paintsil,ghana,22,146,65,19,39,52,88,48,57,55,53,right,1,high_low,mf,60
l_ward,england,21,179,19,23,16,55,45,58,37,51,28,right,1,medium_medium,gk,55
j_ockford,united_states,26,183,39,69,59,58,53,72,65,70,44,right,1,low_high,df,64
d_sorgi_a_a,serbia,28,154,59,22,56,60,77,69,73,64,64,right,1,medium_medium,st,67
mateus,angola,34,165,77,46,56,71,72,74,52,65,71,right,1,medium_medium,mf,71
r_pich,slovakia,29,150,68,17,53,53,81,50,73,45,61,right,1,medium_medium,mf,69
a_armstrong,england,21,152,71,36,57,65,90,85,71,54,66,right,1,high_medium,mf,68
c_freitag,austria,28,176,51,60,51,65,57,49,63,77,58,right,1,medium_medium,dm,63
l_tipton,colombia,25,172,58,61,60,63,61,63,77,74,52,left,1,medium_medium,df,65
kwoun_sun_tae,korea_republic,33,187,14,24,18,73,51,68,20,69,57,right,1,medium_medium,gk,72
y_oyanedel,chile,17,146,57,52,50,52,68,65,77,64,59,left,1,medium_medium,df,58
f_beltr_af_a_n,mexico,20,146,65,56,50,63,91,51,59,65,66,right,1,medium_medium,mf,65
pombaxinho,brazil,34,198,45,67,77,64,41,55,50,90,66,right,1,medium_high,df,71
g_glendon,england,23,159,56,57,49,60,71,48,70,57,56,right,1,medium_medium,mf,62
s_kono,japan,25,154,60,48,49,60,49,39,62,67,45,right,1,high_medium,am,60
e_adebayor,togo,34,181,72,31,92,76,52,76,57,82,84,right,3,medium_medium,st,79
a_barrada,morocco,29,161,76,36,61,75,72,68,63,68,68,right,1,medium_medium,am,75
l_l_af_a3pez,argentina,28,181,61,79,79,73,55,87,55,79,75,right,3,medium_high,df,77
c_maloney,united_states,23,146,63,66,51,59,85,68,73,61,49,right,1,high_high,df,62
c_lampe,bolivia,31,190,13,27,12,65,34,36,18,70,45,right,1,medium_medium,gk,69
l_narsingh,netherlands,27,170,75,20,40,70,77,34,53,65,71,right,2,medium_low,am,74
m_bean,jamaica,34,161,56,62,59,61,70,77,81,72,53,right,1,medium_high,mf,60
e_isnaldo,argentina,24,159,67,27,42,61,76,58,69,62,55,left,1,high_low,mf,68
d_dessoleil,belgium,25,174,39,75,78,69,58,52,73,78,65,left,1,medium_medium,df,72
u_agbo,nigeria,22,168,65,70,66,71,57,62,82,75,64,right,1,medium_high,dm,73
l_chiaretti,brazil,30,148,71,24,53,68,92,42,68,42,65,left,1,medium_low,am,68
s_meusburger,austria,24,179,47,57,70,62,54,81,67,73,53,left,1,medium_medium,df,63
felipe_silva,brazil,28,168,68,34,51,70,72,41,72,62,57,right,1,medium_low,am,69
a_eichhorn,germany,19,143,46,49,45,41,78,62,66,42,42,right,1,medium_medium,df,56
b_moore,united_states,26,187,13,25,20,59,57,57,45,69,39,right,1,medium_medium,gk,60
f_ross,scotland,20,134,57,49,34,57,69,60,55,46,53,right,1,medium_medium,mf,57
r_tarife_af_a_o,chile,21,143,65,21,39,58,71,63,52,42,60,right,1,medium_medium,st,65
l_baines,england,19,172,22,50,46,49,66,73,53,67,40,left,1,medium_medium,df,52
k_horgan,republic_of_ireland,21,181,13,21,15,49,40,66,40,55,37,right,1,medium_medium,gk,55
j_lukaku,belgium,23,190,80,77,62,78,79,74,76,84,76,left,2,high_medium,mf,77
t_hemed,israel,31,176,63,34,77,74,56,76,59,77,65,right,1,medium_medium,st,71
g_klok,netherlands,27,172,59,64,55,59,76,65,68,74,56,right,1,medium_medium,df,64
s_longstaff,england,20,143,59,53,47,60,66,57,66,54,63,right,1,high_medium,mf,64
llorente,spain,33,203,67,25,90,80,30,55,44,86,82,right,3,medium_medium,st,76
r_varga,hungary,28,174,71,25,69,68,69,81,72,68,73,right,1,medium_medium,am,72
m_restrepo,colombia,37,154,65,63,49,68,72,70,57,71,61,right,1,medium_medium,dm,66
m_michel,france,26,185,12,17,19,70,59,63,35,63,57,right,1,medium_medium,gk,70
a_rosteghin,italy,18,165,9,19,14,50,48,61,19,49,41,left,1,medium_medium,gk,58
nouhou,cameroon,21,174,64,63,50,64,72,84,82,76,61,left,1,high_high,df,68
t_k_af_a_d_af_a_r,hungary,28,174,58,76,73,69,63,71,87,79,64,left,1,medium_medium,df,75
j_archer,scotland,25,176,20,16,16,56,40,61,27,57,38,right,1,medium_medium,gk,70
hugo_mallo,spain,27,159,69,81,65,80,66,82,91,69,70,right,2,high_medium,df,80
f_grillo,argentina,25,172,63,64,67,64,67,90,74,74,53,left,1,medium_medium,df,68
i_rivas,colombia,30,176,63,63,58,65,65,90,86,79,63,right,1,high_medium,mf,69
d_camara,guinea,23,181,71,46,65,61,74,70,71,73,56,right,1,medium_medium,st,69
abraham_gonz_af_a_lez,spain,32,176,64,64,48,65,51,29,72,68,72,right,1,medium_medium,dm,73
r_dekker,netherlands,23,143,66,68,46,63,78,67,75,58,69,right,1,medium_high,mf,66
a_novakovich,united_states,21,172,67,22,63,62,44,62,71,74,68,right,1,medium_medium,st,68
n_sessa,germany,22,150,71,25,39,58,79,67,65,42,54,left,1,medium_low,am,65
j_agudelo,united_states,25,181,72,39,67,65,48,77,68,68,69,right,1,high_high,mf,68
g_sertic,france,28,168,67,72,67,74,65,69,67,72,69,right,2,medium_medium,df,73
w_jobello,france,24,150,70,29,62,58,62,57,60,57,51,right,1,high_medium,am,62
h_zuck,germany,27,152,67,27,49,64,80,63,59,43,58,left,1,medium_medium,mf,66
b_kne_a_a3_4evi_a_a,croatia,21,165,66,63,55,66,58,49,70,65,56,right,1,medium_medium,dm,66
f_konstandeliasz,sweden,19,161,56,32,37,30,69,42,45,58,46,left,1,medium_low,mf,51
n_losada,argentina,25,174,19,19,20,67,54,54,33,56,48,right,1,medium_medium,gk,64
s_clucas,england,27,163,74,68,60,68,63,72,91,68,69,left,1,high_high,mf,73
f_obilor,nigeria,27,209,39,54,63,55,46,67,51,86,55,right,1,medium_medium,df,61
k_letica,croatia,21,212,14,11,10,67,27,47,18,71,22,right,1,medium_medium,gk,72
c_carmona,chile,31,150,66,65,55,68,82,56,85,68,72,right,1,high_high,dm,73
g_torje,romania,28,157,76,35,57,76,91,71,71,45,67,right,1,high_low,mf,73
s_kassar,saudi_arabia,28,132,56,55,42,53,81,61,66,59,47,left,1,high_medium,mf,59
t_yal_af_a_a_a_ner,turkey,31,154,63,74,69,64,70,71,74,67,60,left,1,medium_high,dm,67
g_papunashvili,georgia,22,168,74,28,43,59,66,44,61,64,76,left,1,high_low,mf,69
r_cagnon,france,21,179,13,14,15,45,27,35,20,73,49,right,1,medium_medium,gk,58
j_oksanen,finland,17,159,53,50,39,54,66,57,55,56,60,left,1,medium_medium,dm,57
l_karius,germany,25,192,16,13,14,75,43,74,36,64,60,right,2,medium_medium,gk,79
n_daghfous,tunisia,31,170,73,49,50,60,78,68,84,71,73,right,1,high_high,mf,69
d_zapata,colombia,27,194,72,20,78,74,58,79,66,91,76,right,2,medium_medium,st,78
t_kadewere,zimbabwe,22,159,69,30,55,57,74,73,70,68,63,right,1,medium_medium,st,64
c_michelin,france,21,139,69,64,56,66,71,64,70,59,62,right,1,medium_medium,df,70
a_diakhaby,france,21,163,77,14,72,72,64,70,59,57,63,left,1,high_medium,mf,73
m_estigarribia,paraguay,30,163,73,61,63,74,71,63,77,68,76,left,1,high_medium,mf,74
p_g_af_a3mez,argentina,20,139,56,22,50,46,63,45,55,46,52,left,1,high_low,mf,59
n_bazan,argentina,19,163,69,18,53,55,58,58,62,60,55,right,1,medium_medium,st,59
n_kikuchi,japan,33,163,47,61,60,59,62,71,92,70,52,right,1,low_medium,df,61
r_williams,australia,29,172,66,69,69,70,57,75,74,82,73,right,1,medium_medium,df,72
p_frick,sweden,26,179,54,29,65,67,69,85,69,85,68,right,1,high_medium,st,66
y_rakitskyi,ukraine,28,183,69,82,69,76,73,74,82,84,78,left,2,high_medium,df,80
b_mkhwanazi,south_africa,28,165,39,61,66,62,66,73,72,75,66,right,1,medium_medium,df,69
i_akhmetov,russia,20,148,75,41,34,51,82,52,62,40,53,right,1,medium_medium,am,68
t_h_af_a_jek,czech_republic,26,172,28,65,62,69,49,73,58,76,61,left,1,medium_medium,df,67
r_eckardt,germany,28,154,60,51,57,63,71,74,71,57,72,right,1,medium_medium,dm,66
s_bain,scotland,26,185,13,23,16,66,53,70,30,60,62,right,1,medium_medium,gk,68
g_molins,sweden,29,183,72,33,56,70,62,34,66,81,74,right,1,medium_high,st,71
e_markkanen,finland,26,214,55,28,72,58,34,58,67,91,56,left,1,medium_medium,st,65
a_mc_donald,scotland,17,148,65,21,36,53,79,51,57,48,49,left,1,high_medium,mf,62
kim_yong_dae,korea_republic,38,179,11,23,14,58,58,67,22,70,65,right,2,medium_medium,gk,66
lucas_venuto,brazil,23,132,71,37,45,60,92,83,74,31,58,right,1,high_medium,mf,68
xesc_regis,spain,21,168,63,11,65,59,64,63,47,66,48,right,1,medium_medium,st,64
e_wearen,republic_of_ireland,25,159,55,50,54,51,66,57,62,53,53,right,1,low_medium,mf,55
f_rib_af_a_c_ry,france,35,159,84,33,41,83,90,34,58,60,85,right,4,medium_medium,mf,83
s_hlanti,south_africa,28,172,69,68,53,58,58,60,62,66,63,left,1,medium_medium,df,68
t_walcott,england,29,150,81,35,58,77,77,65,69,56,76,right,3,medium_medium,mf,79
o_sowunmi,england,22,205,35,60,64,52,32,78,82,91,56,right,1,medium_medium,df,64
j_trtovac,serbia,31,187,26,51,60,46,43,74,63,54,45,right,1,low_medium,df,61
t_socha,poland,30,154,56,74,47,47,71,83,65,76,61,right,1,medium_medium,df,62
n_lema_af_a_r_tre,france,21,183,20,24,23,47,37,32,28,26,44,right,1,medium_medium,gk,57
anselmo_meir_af_a_s,brazil,34,165,53,72,59,70,68,64,74,58,59,right,1,low_medium,df,68
h_villalba,paraguay,23,165,77,38,60,74,89,53,77,52,69,right,1,high_medium,mf,75
f_frei,switzerland,29,176,69,73,73,76,68,71,82,73,76,right,1,medium_medium,dm,75
n_khalifa,saudi_arabia,22,163,47,51,42,48,76,60,56,49,37,right,1,medium_medium,df,55
cheng_yuan,china_pr,24,161,55,48,53,58,66,66,73,68,57,right,1,high_medium,st,61
f_venegas,mexico,19,174,53,60,55,52,65,63,60,70,44,left,1,medium_medium,df,62
v_van_den_bogert,netherlands,18,179,32,56,53,51,53,68,51,76,56,right,1,medium_medium,df,60
b_dejaegere,belgium,27,159,76,72,54,75,83,80,90,70,76,right,1,high_high,am,73
c_k_af_a_llqvist,sweden,34,212,22,26,14,68,19,35,30,80,53,right,1,medium_medium,gk,63
m_berden,netherlands,20,150,64,18,36,52,64,57,53,51,58,right,1,high_medium,am,60
c_pym,england,23,154,19,14,15,53,65,60,28,44,48,right,1,medium_medium,gk,64
alam_ara_af_aojo,brazil,26,172,71,64,69,61,74,58,70,66,63,left,1,high_medium,df,71
s_karweina,germany,19,143,58,16,53,57,82,69,52,38,48,right,1,medium_medium,st,58
louri_beretta,brazil,26,183,75,32,83,84,55,84,56,87,79,right,1,high_low,st,83
r_god_af_a_nez,mexico,25,152,58,65,66,61,44,73,60,72,54,right,1,medium_medium,df,66
f_quignon,argentina,25,165,67,68,61,72,62,59,81,73,55,left,1,high_low,mf,72
s_salger,germany,28,168,58,69,66,64,65,76,70,73,67,left,1,medium_medium,df,70
mamadu_cand_af_a_c,guinea_bissau,26,181,55,69,36,65,84,71,67,75,62,left,1,medium_medium,df,67
daniel_mestran_af_a_a,brazil,34,163,61,75,70,71,60,70,65,71,80,left,1,medium_medium,df,68
j_sheridan,england,18,159,46,52,36,53,64,63,61,52,38,left,1,medium_medium,df,50
r_husi_a_a,germany,22,192,14,17,18,54,36,53,21,75,27,left,1,medium_medium,gk,60
d_horton,england,18,179,44,49,42,44,58,64,59,66,42,right,1,medium_medium,mf,48
r_farf_af_a_n,chile,26,152,65,24,34,66,59,54,66,59,48,right,1,high_low,mf,68
d_padelli,italy,32,181,10,13,10,70,27,65,30,45,69,left,2,medium_medium,gk,74
a_davies,wales,20,176,42,58,55,56,59,69,59,64,59,right,1,medium_medium,df,60
d_de_belder,belgium,26,159,60,38,58,64,66,74,72,68,57,right,1,high_high,st,67
xie_weijun,china_pr,20,170,42,10,56,53,48,62,51,72,43,right,1,medium_medium,st,54
r_telfer,canada,24,181,59,46,50,49,61,64,62,71,49,left,1,medium_medium,mf,60
j_kavanagh,republic_of_ireland,23,154,50,50,55,50,68,43,69,58,56,right,1,medium_medium,df,56
l_sinisterra,colombia,19,154,66,14,59,61,76,83,78,35,69,right,1,medium_medium,am,66
m_gudmann,denmark,18,154,32,48,48,49,65,71,54,51,43,right,1,medium_medium,df,50
m_wolfram,germany,21,165,68,35,43,55,62,55,68,60,53,right,1,medium_medium,mf,64
n_hasler,liechtenstein,27,172,67,60,66,65,72,76,77,64,64,right,1,medium_high,df,66
v_retamal,chile,20,137,64,64,63,65,79,63,65,68,58,right,1,medium_medium,df,66
n_hunt,england,34,190,52,60,59,55,55,53,66,81,54,right,1,low_medium,df,55
j_de_la_cuesta,colombia,35,161,49,62,73,65,66,73,57,72,60,right,1,medium_medium,df,67
s_scherder,germany,25,190,35,66,67,67,51,62,34,80,62,right,1,low_medium,df,67
d_asonganyi,england,17,152,54,24,36,47,79,55,51,56,47,right,1,medium_medium,st,50
m_di_piazza,italy,30,170,60,27,60,58,67,61,67,55,58,right,1,high_low,st,64
a_al_zubaidi,saudi_arabia,25,172,53,51,39,57,75,83,71,83,45,right,1,high_medium,df,62
l_pizarro,argentina,20,165,63,55,45,59,58,52,67,72,57,right,1,medium_medium,mf,61
l_ketterer,united_states,24,181,10,9,30,57,28,50,41,43,38,right,1,medium_medium,gk,58
c_camwell,england,19,157,54,53,41,45,69,59,53,51,48,left,1,medium_medium,df,54
p_brlek,croatia,24,163,69,66,53,63,63,59,70,69,68,right,1,high_medium,mf,71
shim_dong_woon,korea_republic,28,152,73,55,52,59,89,90,74,68,66,left,1,high_medium,mf,65
m_zaldivia,argentina,27,174,60,72,71,74,54,83,80,78,75,right,1,medium_medium,df,74
z_ljubijanki_a_a,slovenia,34,176,60,48,63,61,44,68,53,71,62,right,1,high_medium,st,62
