"sale_price","garage_area","neighborhood","ms_sub_class","total_bsmt_sf","bsmt_qual","central_air","tot_rms_abv_grd","fireplaces","fireplace_qu","gr_liv_area","lot_area","year_built","overall_qual","garage_cars","garage_qual","ms_zoning","lot_config","bldg_type"
97900,265,"edwards",50,624,"fa","y",5,0,"none",936,6956,1948,4,1,"ta","rl","inside","one_fam"
107000,288,"edwards",50,1093,"ta","n",9,0,"none",1669,8707,1924,4,1,"fa","rl","fr2","one_fam"
115000,572,"edwards",20,864,"ta","y",5,0,"none",864,8172,1955,5,2,"ta","rl","inside","one_fam"
125000,609,"edwards",20,954,"ta","y",6,1,"gd",1482,16012,1954,4,2,"ta","rl","inside","one_fam"
116000,280,"edwards",50,686,"ta","y",7,0,"none",1250,8248,1918,5,1,"ta","rl","inside","one_fam"
83000,0,"edwards",50,864,"ta","n",8,1,"gd",1414,8248,1922,4,0,"none","rl","inside","one_fam"
128000,440,"swisu",190,780,"ta","n",6,0,"none",1340,6430,1945,6,1,"ta","rh","corner","two_fam"
160000,312,"swisu",70,624,"ta","y",6,2,"gd",1479,7000,1926,7,1,"ta","rl","inside","one_fam"
102000,0,"swisu",50,1008,"ta","y",7,0,"none",1522,6000,1926,5,0,"none","rl","inside","one_fam"
167000,288,"crawfor",70,818,"ta","y",7,1,"gd",1636,9399,1919,7,1,"fa","rl","inside","one_fam"
200100,216,"crawfor",70,793,"fa","y",9,1,"gd",1802,7588,1920,7,1,"fa","rl","inside","one_fam"
112000,240,"swisu",50,824,"fa","n",6,0,"none",1288,6191,1941,5,1,"ta","rl","corner","one_fam"
140000,642,"crawfor",70,756,"ta","y",7,1,"gd",1717,9550,1915,7,3,"ta","rl","corner","one_fam"
137500,252,"crawfor",30,700,"fa","y",5,1,"gd",1180,11600,1922,4,1,"ta","rl","inside","one_fam"
210000,365,"crawfor",70,697,"ta","y",8,1,"gd",1801,14210,1930,6,2,"fa","rl","inside","one_fam"
217500,621,"crawfor",20,1430,"gd","y",7,1,"ta",1647,12984,1977,5,2,"ta","rl","inside","one_fam"
223000,540,"crawfor",20,1844,"ta","y",7,1,"ta",1844,16381,1969,6,2,"ta","rl","inside","one_fam"
102000,215,"idotrr",30,976,"ta","n",5,0,"none",976,7288,1942,5,1,"ta","rm","inside","one_fam"
145400,506,"idotrr",50,861,"ta","y",6,0,"none",1285,7000,1926,6,2,"ta","rm","inside","one_fam"
72000,0,"idotrr",30,432,"fa","n",4,0,"none",672,8534,1925,4,0,"none","rm","inside","one_fam"
108000,570,"idotrr",50,637,"ta","y",7,0,"none",1336,11040,1920,4,1,"ta","c","inside","one_fam"
35311,308,"idotrr",20,480,"ta","n",4,0,"none",480,9000,1949,2,1,"ta","c","inside","one_fam"
115000,0,"idotrr",190,660,"ta","n",8,0,"none",1396,9000,1951,5,0,"none","c","inside","two_fam"
300000,525,"crawfor",120,1594,"ex","y",5,1,"gd",1646,3842,2004,8,2,"ta","rm","inside","twhs_ext"
209000,490,"mitchel",20,1491,"ex","y",7,0,"none",1491,9116,2001,8,2,"ta","rl","corner","one_fam"
135000,504,"mitchel",90,975,"gd","y",4,0,"none",1004,10530,1977,6,2,"ta","rl","inside","duplex"
148000,528,"mitchel",80,1128,"ta","y",6,0,"none",1210,11080,1975,6,2,"ta","rl","corner","one_fam"
171000,766,"mitchel",90,1907,"ta","y",9,0,"none",1959,11070,1988,7,3,"ta","rl","inside","duplex"
335000,628,"timber",60,1210,"gd","y",9,2,"gd",2519,26178,1989,7,2,"ta","rl","inside","one_fam"
250764,518,"timber",20,1632,"gd","y",6,2,"gd",1650,50102,1958,6,2,"ta","rl","inside","one_fam"
250000,693,"timber",60,1216,"gd","y",8,0,"none",2514,11170,1990,7,2,"ta","rl","corner","one_fam"
312500,765,"timber",20,1800,"ex","y",7,1,"gd",1800,14331,2002,8,3,"ta","rl","inside","one_fam"
320000,714,"timber",20,1728,"ex","y",8,2,"gd",1960,13618,2005,8,3,"ta","rl","corner","one_fam"
359900,682,"timber",20,1838,"gd","y",9,1,"gd",1838,11577,2005,9,3,"ta","rl","inside","one_fam"
81500,270,"mitchel",20,0,"none","y",6,0,"none",1600,31250,1951,1,1,"fa","a","inside","one_fam"
215000,784,"mitchel",90,1288,"gd","y",8,0,"none",1368,7020,1997,7,4,"ta","rm","inside","duplex"
153500,405,"mitchel",120,1237,"ex","y",5,0,"none",1337,4500,1998,6,2,"ta","rm","fr2","twhs_ext"
127000,336,"meadow_v",160,757,"ta","y",6,1,"ta",1475,2665,1977,5,1,"ta","rm","inside","twhs_ext"
126500,288,"mitchel",20,864,"ta","y",5,0,"none",874,10172,1968,5,1,"ta","rl","inside","one_fam"
146500,928,"mitchel",90,1652,"ta","y",8,0,"none",1652,11836,1970,5,3,"ta","rl","corner","duplex"
92000,0,"meadow_v",180,630,"gd","y",3,0,"none",630,1533,1970,5,0,"none","rm","inside","twhs_int"
87550,286,"meadow_v",160,546,"ta","y",5,0,"none",1092,1533,1970,4,1,"ta","rm","inside","twhs_int"
90500,0,"meadow_v",160,546,"ta","y",5,0,"none",1092,1936,1970,4,0,"none","rm","inside","twhs_int"
71000,286,"meadow_v",160,546,"ta","y",6,0,"none",1092,1894,1970,4,1,"ta","rm","inside","twhs_ext"
188000,560,"mitchel",90,1728,"ta","y",8,0,"none",1728,9297,1976,5,2,"ta","rl","inside","duplex"
160000,484,"mitchel",20,1126,"ta","y",5,1,"gd",1126,17400,1977,5,2,"ta","rl","inside","one_fam"
188000,650,"mitchel",60,996,"gd","y",9,1,"ta",2000,9627,1993,7,3,"ta","rl","inside","one_fam"
