id,user_drinking,text
471016501500461060,no,wowww Don Jon is a fucked up movie (literally)
4.7054042278867763e+017,no,Whoever cleaned up my party is a saint. I love you. I don't have to do shit now
467496243988795400,yes,N/A
470631103997292540,no,@crozier14 nice shot enjoy the day...
470271464177172500,no,"I'm at Downtown Fitness Club (Rochester, NY) http://t.co/1hQoGVHpQJ"
469997999368966140,yes,N/A
471406077402443800,yes,N/A
4.6418290967579443e+017,no,N/A
467756685873139700,no,Jordyn's bday party (god-daughter) (@ Bounce It Out) http://t.co/dSsA542qn9
472232675592658940,no,Late to the party
464223793045839900,no,@ErinnAshley he was so disappointed when I told him it wasn't a shot glass 😂
469546385621397500,yes,N/A
467138497581969400,yes,N/A
463485514507907100,no,California knows how to party. #Tupac
465124435536904200,no,Okay maybe another creep! @SarahSbratt Congrats!! My only good shot was of you though @KusturieM http://t.co/1lie9PjupR
463719473199849500,no,Enjoyed spending time with the Kiwanis Club this morning. Excellent budget questions from the group. Budget Vote is May 20th.
465361301234253800,no,@Sail_Erie explain a beer opening finger
4.6533071350899917e+017,no,PHOTO: My biggest fan is actually quite little. I surprised her at her 9th bday party! #WETM #celebstatus http://t.co/rMD1PvOU9u
4.7292008113216717e+017,no,martha's drunk
464867900906799100,no,"Lol my mom is ditching me to go to a bar with my sister. Okay sweet, thanks. #loner #nofriends"
472875394560192500,yes,N/A
470001927388819460,yes,You can buy a whole bottle of wine here 🍷 #deathcabforcutie #cmac @jesselynz @ CMAC http://t.co/tdrJrhIA20
462070875928682500,yes,N/A
472124533877780500,no,N/A
462263819582988300,no,N/A
469073010125971460,no,Dudes dont get that if you take a shot about a single person in the set your talkin shit about the whole clique
464852144554643460,yes,"I love when my dad calls and says ""let's go grab a beer princess, I miss my daughter and I'd like some family time""💞 I have the best dad👌"
464950220401299460,no,Yo. Come to 903CPO if you’re down to listen to stupid shot with me all night. Yolo
466718718702411800,no,Drinking a Split Shot Espresso Milk Stout by @elysianbrewing at @pspusa — http://t.co/XJWDRMjmoP
462184294182821900,no,"He was like ""Thought some shit had happened don't let nobody get fucked up!"""
472861032604766200,yes,N/A
464311971018723300,no,N/A
470177714083598340,no,N/A
4.6411838329470157e+017,yes,Ugh Id be skinner if I didn't drink beer every day....
466336444127412200,no,Just shot them a dirty look #theyknow
468534816326311940,yes,N/A
465275768948674560,no,Bottle o reddd 🎶 (@ Rosalie's Cucina w/ 3 others) http://t.co/kPFDjRvnHb http://t.co/vLUXF5uG6J
470425006472982500,no,N/A
471099888282132500,no,N/A
467020602868776960,no,@Bees_33 goin to a strip club?
471854524206837760,no,@NickEdgar12 same can be said with MJ no chance he doesn't take the final shot there
471722139905966100,no,N/A
467350352849678340,yes,N/A
470326788552679400,yes,This is the point I stopped caring about work. #vacation  #family  #wine #YEAH
470188440303460350,yes,N/A
472590254960963600,yes,N/A
464139401761914900,no,Does your college give you free champagne? #sunyesfalumni #esftoast
465193338724167700,yes,"Wine, diablo, and porn critiques. Ex and I have this friendship shit down."
47096884362897e4,yes,"Using this ""holiday"" to spend quality time w the fam while getting wasted off reisling okayyy perf"
4.6633260757654323e+017,no,N/A
466587664360423400,no,@IceFromRSWT hbd ice. -yak
4.7222929076835123e+017,no,@tatttedbeauty just a event ' its a club in the basement of the armory
464390966200516600,no,Pizza party and it's payday wow what a great time🎉
465132987823439900,no,"I'm at Bellevue Country Club (Syracuse, NY) http://t.co/wUTk7AatQj"
464568059039318e3,yes,N/A
4.7004432073765683e+017,yes,N/A
470033572544675840,no,"I'm at the White Party,  Where are you!!!! @ The Dock http://t.co/cACttuQLXH"
465287726259273700,no,Momma Connolly may be at the Burton tonight. #TurnUp
472818177194590200,no,But I'm just a fucked up girl looking for my own peace of mind
463018138960150500,no,learn how to handle yourself at a party holy fuck.
467152600216129540,yes,"Three things I am looking forward to this summer: graduation party food, beer, sunlight."
471747211534282750,no,My day all fucked up now ...
468443092287500300,no,N/A
465654464754749440,no,"""@graceksimpson: Ke$ha party in 107D all are welcome #itsalmostCSP #itsdark #andtimberisplaying"" 👯"
465589386982477800,no,Serge Ibaka is probably the best shot blocker right now damn!
465489464933232640,no,"High off life, fuck it, I'm wasted"
4.6927274532775117e+017,yes,"@DearAnnAbler LOL you're right. And now that the baby is in bed, I am going to pour myself a shot of vodka and chase it with a juice box. :)"
466379648054857700,no,I fucked up!!! Lol now I gotta redeem myself or just give up lol
465692301939843100,yes,@ErinConnorton I was beyond drunk
466673587341238300,no,N/A
462697925198348300,no,Let ma alcoholic bitch hit the dope she start chokin!
472532423784542200,yes,Can't drink this bc all I think of is grape vodka soda... 😳 @iTzShAnn0Nb3tCh http://t.co/drfayQbF7C
461733319647186940,no,N/A
472543633389129700,no,I wish every party was in walking distance so trying to find a ride wasn't an issue every night 😒
472609230848286700,yes,All I had today was soda and beer
468223347483230200,no,@prem_abby right? So fucked up
464190358860341250,no,Farruko ft. Sean Paul - Passion wine 🎶
462655133915303940,no,I steal tampons from the country club I work at bc I shouldn't have to pay for them I DIDNT CHOOSE THE VAG LIFE
468865295764189200,no,Zumba!! (@ Rochester Athletic Club for Women w/ 3 others) http://t.co/AglQJBhr5x
472158631837073400,yes,"Tonight's conference entertainment:  an electronic band plays jazz fusion and kraftwerk covers.  Errmmm, no. Heading in Ithaca for a beer."
466289598109593600,no,Question of the day: Which tap handle would you use in a bar fight!?
465599682165887e3,no,N/A
471499468169564160,no,I work at Kmart 👌 and now I have a job interview at party city 😊☺️😁👌😜
466196827097026560,yes,N/A
469275375022141440,yes,N/A
470439108461215740,yes,Well I'm drunk again and here we are
468035094322905100,yes,@MontanaaLoyal_ lmao I don't even have ya number but yoo I swear I wanted to pop up on you 😏😂 We gone have a drunk &amp;' ❤️ to ❤️ REAL SOON .
467058183182487550,no,"I'm at Rochester Athletic Club for Women (Rochester, NY) w/ 2 others http://t.co/g5fx68VfVW"
465516721546489860,yes,My drunk ass last night. Omg!! Lol http://t.co/jQWBqBMiXE
4.6522834858806477e+017,yes,“@sarahkayrogers: I wonder how much money I've spent at marketview liquor” couple stacks
467888464386854900,yes,N/A
464249264596848640,yes,Biggest upset? Me getting into the Cornell bar...
464606615388557300,yes,Who's going to the bar tonight??
468196809589137400,no,@k_campbell9 bitch fucked up when she was reading from the TelePrompTer
465895912792154100,no,The worst feelin in the world is gettin your shot blocked 🏀 hahahahahaha
472803541007216640,yes,N/A
464880227173531650,no,“@rach2369: I'm a very forgiving person probably why I get fucked over so much” girl join the club! 😫🙍
463483521664036860,yes,N/A
462967462611664900,no,That pitty puppy at the party last night thoooooo...  iWant #furbabyfever http://t.co/HLs4laxxnZ
469466258841554940,no,N/A
466024125761617900,no,I hope Ryan hosts a monopoly money party this summer
464588798639484900,yes,I need a bottle
470715179563753500,yes,@Joi_the_Artist @swift_exit My memory becomes super sharp when I'm drunk. No wiping out memories with a bottle of rum.
465531357536727040,yes,N/A
471831343786381300,no,@youngsbeezy5 right! Ever since that party like 2 years ago when we cooked thoes girl in that game apples to apples😂😂
465370327355498500,no,N/A
464812879628095500,yes,N/A
470630310280179700,yes,Im juss tryna be drunk n sit on some face tonight 💁
470409392433545200,no,Ok ESPN. We get it. The Heat won. Maybe you could devote just a LITTLE time to the biggest club soccer game of the year... #ChampionsLeague
469983194326908900,no,N/A
4.6335299478934323e+017,no,@tricks9494 are u coming with Peter and I to the strip club
465302805130252300,no,N/A
469914867655512060,no,Then Zach's dad started talking to me about his life and my eyes lit up. That guy is intense. An inspiration to get my ass in gear really.
4.7180263880864563e+017,no,Turn up turn up
464842190737637400,no,N/A
466951848231182340,yes,“@FunnyDamnTalk: I just want to be drunk on a beach right now” if I could chose one thing to do any day anytime with  @nthom7 &amp; @aliklein94
462967270042771460,yes,N/A
471178734243180540,no,“@LilCamo_: I Get Everybody Out Their Feelings But When I'm In Mine.... They Let My Ass Stay In Mine... &amp; That's Fucked Up”
466370480061296640,yes,40$ bottle of remy mm
463151299609907200,no,“@jfreakinmal: @bakershorty1022 hahah I miss you too! we were gonna party until you disappear Monday” I had a flight at 330am 😑😑
461726111580577800,no,N/A
464120450621005800,no,Our group text went from pregnant bitches to the land to flip cup to eyebrows to picking your nose to Olive Garden salad dressing.... Yeah
471072228403318800,no,N/A
472383648105127940,yes,N/A
471476926377656300,no,I wasted so much of my fucking time on you
471861941141397500,no,"@Gus_802 The guy certainly has been ""debriefed"". I wonder if he had the crown jewels with him. if not,even without them, he knows a lot."
471705364652904450,no,"For $99 you can attend #ROC mayor's b-day bash at Pelican's, per note from bar owner. No word on if you need to bring a gift."
469916931118886900,no,N/A
471016961514536960,yes,"Wine tasting #mdw #fingerlakes @ Seneca lake, NY http://t.co/wNapBlQJHh"
465274532203597800,no,All niggas wanna do is get drunk
472535848320532500,yes,"At the first tap of Lucifer's Falls, a beer brewed especially for the Cayuga Trails 50 Nat... https://t.co/OUTzTMcIhu"
471505729749532700,yes,N/A
463481005186510850,no,My nigga Stevie lmao that's me fuck all that still gotta turn up
470358736088088600,yes,N/A
4.6596232124931277e+017,yes,@Ben_Abernathy central New York my friend. We drink wine real good
4.6631274649432883e+017,no,MY WHOLE DAY WASTED THANKS BANK OF AMERICA AND UPS
468925751899983900,no,Bad Girls club is Funny !
462348568490045440,no,Hate niggas that pose with them trigger fingers but never bust a shot
468872256421367800,no,N/A
470756253195833340,yes,"Holy shit, that is amazing, like a candy apple - Drinking  The Dude's Rug by @bnektar @ World Of Beer  — http://t.co/YvecU4pAbT"
463843870652915700,no,@jennyinberkeley We bouta turn up tho!
471774191851958300,yes,Get drunk and be somebody
462416237058736100,no,My family is so fucked up y'all have no idea.
465638262485549060,yes,N/A
464033740516118500,no,"Took my balls off my tongue ring for my interview, I'm not taking the bar out Ny shit not bouta close lol"
472545333616996350,no,"""We could never be with a guy who can't back up a trailer!"" - a drunk @nicooleblackman on important life facts around the fire"
462831473872371700,no,N/A
467768886554001400,no,@Chris_Englebert can you go bar down?
462441941981200400,yes,N/A
464277487590314e3,no,N/A
4.6534346690266317e+017,yes,Why do people think that a party consist of loud music and everyone standing around and drinking? THIS ISNT FUCKING COCKTAIL HOUR.
463080950768082940,no,#AATcdreleaseparty  Amy and Jon @ One Nightclub and Ultra Lounge http://t.co/cJMFrSns1g
467210724096606200,no,Not the first time you've fucked up.
471650911870136300,yes,"You ain't a friend of me , I sip that Hennessy"
472036869811630100,no,"first i had her in the 6, then we had her in the 6, uk i got another bar for you but lemme chill baby we dont want the devil in this bitch"
472870701696045060,no,Serving beer has me craving beer
461901881220952060,yes,N/A
462797726942765060,yes,mfs really drunk.
468170197514612740,no,Today I burped very loudly during a found shot and it was really quiet and I regret it
468840568500813800,yes,I just wanna get wasted 😭😐
470397192126332900,no,Tammy is out to party 😙💨
472540426420101100,yes,#tappas #beer - Drinking a Summerfest (2014) by @SierraNevada at @lacistapasbar  — http://t.co/m75hELyczY
468224869566783500,yes,“@_clairejennings: “@natjennings95: I love drunk people” I love being drunk” I love both
472855102278340600,yes,"I'm at The Genesee Brew House - @geneseebrewery (Rochester, NY) w/ 5 others http://t.co/vdmbEz3Zfe"
462361372181794800,yes,@jaimebarclay @cephaler Oh yeah! We'll tell you over a beer. ;)
471431499133501440,yes,Good Belgian beer. Tastes great in a stein - Drinking a Leffe Blonde by Abbaye de Leffe @ Fuc*ed. Over.  — http://t.co/PgscIYtrhr
469557627429879800,no,Everytime I clean my room I end up finding a shit ton of water bottles
466955728788680700,yes,N/A
462070602916835300,no,N/A
462620732699451400,no,@pckinney15 or ya might get shot.
470369442892087300,yes,N/A
472759274062360600,yes,Turns out e-cigarette = way less hangover. I feel great! Now someone get @Lexilh82  out of bed!
469231406657593340,no,This lady wants me to join the Lyons rod and gun club so badly. I kind of feel bad.
463136533738815500,no,N/A
464209504104898560,yes,N/A
462292579728359400,no,@lovejaszx3 lmfaooo I meant to screen shot you deleted that shit quick asf lmaoo
471830152130072600,yes,Being drunk and alone&lt;&lt; I'm gonna be a lonely cat lady 4evez
467756009004752900,no,N/A
465395703129579500,no,@pissed I fucked up
470402877387583500,yes,I'm still feeling extremely sober so I'm predicting an extremely high bar tab tonight.
472578687012196350,yes,N/A
470724998261657600,yes,In need of bud and liquor
463332991675023360,yes,N/A
463706801129926660,no,N/A
468545120938111e3,no,Turnt Up #studiolife #mixingconsole #unity @ Kaotic Studios http://t.co/flOVtVO9Z8
467923022230585340,yes,@DavidSalvagni 😂#Levels I only play drunk ..
464567645095071740,yes,I got drunk at our work dinner tonight... Shits dope
462911761713094660,no,"And I say nomination because I've yet to see Dallas Buyers Club, with Matthew McConaughey who won the Oscar. I want to compare them both."
